Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
ELS,2025-11-10,Bullish,62.51,1.87,2.33,1.37,58.67
OVV,2025-12-01,Bullish,41.58,6.27,4.02,3.86,96.19
IBKR,2025-11-24,Bearish,63.54,-4.31,4.28,4.42,103.26
CUBE,2025-10-31,Bearish,36.94,-9.24,1.78,4.49,252.01
ALLY,2025-12-01,Bullish,41.44,4.22,2.89,2.46,85.04
CLF,2025-11-28,Bullish,12.85,9.15,22.0,7.56,34.37
LSCC,2025-11-26,Bullish,68.61,2.34,2.3,1.71,74.16
TXRH,2025-11-28,Bullish,170.91,0.45,1.19,0.36,30.57
CCK,2025-12-01,Bullish,97.4,0.61,2.12,1.43,67.29
DBX,2025-11-07,Bullish,29.32,0.07,3.32,9.07,273.15
FHN,2025-12-01,Bullish,22.56,3.93,6.45,4.42,68.6
ARMK,2025-10-29,Bearish,37.080002,-5.57,2.24,2.28,101.8
BWXT,2025-11-28,Bearish,174.92999,-5.21,1.42,0.37,26.34
RGLD,2025-11-21,Bullish,201.25,9.12,1.05,1.21,115.0
NNN,2025-10-24,Bearish,40.89,-3.42,1.0,1.38,137.88
BRX,2025-11-03,Bearish,25.89,-4.36,2.48,2.38,95.94
AXTA,2025-11-28,Bullish,29.97,3.17,4.65,1.37,29.48
FLR,2025-11-18,Bearish,42.4,-6.08,3.68,2.48,67.39
GXO,2025-11-17,Bearish,50.4,-3.44,1.15,1.41,123.1
FNF,2025-11-25,Bullish,59.54,3.49,1.28,0.99,77.0
FNF,2025-11-25,Bullish,59.54,3.49,1.28,0.99,77.0
OGE,2025-11-06,Bearish,44.86,-0.67,1.08,0.93,85.85
OLN,2025-10-30,Bearish,21.57,-7.34,2.66,3.06,115.01
AR,2025-11-13,Bullish,35.76,8.19,4.85,4.28,88.41
PLNT,2025-11-17,Bullish,109.0,9.01,1.75,1.98,113.6
G,2025-11-14,Bullish,44.19,5.98,2.3,1.44,62.66
PB,2025-11-24,Bullish,69.48,4.88,1.11,0.97,88.16
OPCH,2025-11-24,Bullish,30.94,9.75,2.82,2.32,82.15
