Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
RPM,2026-02-03,Bullish,115.089996,6.11,1.29,1.92,149.05
WPC,2026-01-15,Bullish,71.38,7.89,1.27,1.48,116.65
NBIX,2026-01-06,Bearish,137.92999,-4.6,1.04,1.12,107.6
ELS,2026-01-20,Bullish,66.44,8.1,1.46,1.8,123.41
GLPI,2026-01-12,Bullish,45.35,1.93,2.72,2.23,81.89
FND,2026-01-13,Bullish,66.65,0.85,2.59,2.07,79.88
PFGC,2026-02-04,Bearish,90.12,-4.41,3.1,13.68,440.86
IBKR,2026-01-05,Bullish,69.49,5.71,3.41,5.28,154.75
CUBE,2026-01-21,Bullish,38.36,2.25,2.3,2.48,108.04
TREX,2026-01-22,Bullish,43.02,7.71,2.13,2.19,102.91
BJ,2026-01-22,Bullish,99.28,6.79,1.59,1.61,100.69
WTRG,2026-02-02,Bearish,37.69,-3.06,1.9,1.77,93.01
CELH,2026-01-13,Bullish,47.97,-0.03,4.51,2.84,62.98
UNM,2026-02-05,Bearish,75.66,-1.59,1.36,2.78,205.0
ARMK,2026-01-14,Bullish,38.67,1.64,2.0,3.24,162.43
BWXT,2026-01-08,Bullish,187.42,3.12,1.0,1.41,140.24
OHI,2026-02-05,Bullish,45.57,3.8,2.18,3.78,173.83
NNN,2026-01-16,Bullish,42.88,4.96,1.45,1.4,96.21
KBR,2026-02-03,Bearish,42.099998,-2.33,1.26,1.18,93.89
ORI,2026-01-22,Bearish,41.34,-4.54,1.71,7.0,410.08
BRX,2026-01-30,Bullish,28.01,6.79,2.97,3.39,114.21
FLR,2026-01-22,Bullish,44.97,3.34,2.74,1.89,68.76
STAG,2026-02-05,Bullish,39.4,4.53,1.66,1.54,92.72
EQH,2026-01-13,Bearish,43.4,-9.37,2.14,1.72,80.43
WH,2026-01-30,Bearish,75.25,-1.95,1.36,1.94,143.35
OLN,2026-01-09,Bullish,23.41,9.33,2.53,6.86,270.81
