Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2026-05-01,Bearish,96.65,-8.39,1.55,1.38,89.31
OC,2026-04-22,Bullish,120.215,3.93,1.12,0.88,78.46
WPC,2026-04-09,Bullish,74.050003,5.74,1.34,1.04,78.23
DT,2026-05-11,Bullish,39.99,6.56,5.99,5.32,88.81
GLPI,2026-04-17,Bullish,48.18,3.86,2.32,2.33,100.71
PFGC,2026-05-08,Bullish,94.07,4.88,2.05,2.46,119.91
USFD,2026-05-11,Bearish,84.31,-6.44,2.27,2.89,126.94
CUBE,2026-04-17,Bullish,40.79,6.39,2.21,2.39,108.42
DKS,2026-04-15,Bullish,216.93,6.98,1.15,0.87,76.21
ALLY,2026-04-16,Bullish,42.39,4.62,3.32,5.22,157.37
TREX,2026-04-20,Bullish,39.32,0.08,1.62,1.88,116.15
SCI,2026-05-08,Bearish,77.22,-5.27,1.4,1.09,78.18
CLF,2026-05-11,Bullish,10.945,7.58,18.63,10.46,56.17
EWBC,2026-04-14,Bullish,120.71,8.66,1.18,0.79,67.25
NLY,2026-04-28,Bullish,22.36,0.19,5.84,4.03,69.04
BJ,2026-04-10,Bearish,92.245,-4.3,2.06,2.06,99.93
WTRG,2026-04-30,Bearish,37.46,-5.46,2.47,3.82,154.4
UNM,2026-04-09,Bullish,81.43,9.46,1.87,1.17,62.24
DBX,2026-05-08,Bullish,26.095,5.44,3.64,10.1,277.81
CHDN,2026-05-11,Bearish,87.71,-5.34,1.16,0.93,80.58
GNTX,2026-04-29,Bullish,23.11,2.19,2.12,1.93,90.67
SF,2026-05-11,Bearish,73.58,-4.71,1.37,1.6,116.98
FHN,2026-04-16,Bullish,23.55,0.31,5.73,6.57,114.64
OHI,2026-04-16,Bullish,47.035,2.92,1.94,2.49,128.01
ORI,2026-04-24,Bearish,38.97,-5.16,1.41,2.31,163.72
STAG,2026-04-17,Bullish,38.28,1.13,1.42,1.31,91.85
JEF,2026-05-06,Bullish,51.47,8.77,2.18,2.5,114.75
FNF,2026-05-12,Bearish,47.935,-4.22,1.67,0.0,0.15
FNF,2026-05-12,Bearish,47.935,-4.22,1.67,0.0,0.15
PNFP,2026-04-20,Bullish,95.06,4.25,1.35,1.72,127.4
AR,2026-05-11,Bearish,36.07,-5.24,4.88,3.17,65.03
ADC,2026-05-08,Bearish,76.41,-0.53,1.07,0.77,71.98
TMHC,2026-04-29,Bearish,58.92,-3.58,1.52,1.0,65.83
STWD,2026-05-12,Bearish,17.16,-4.15,2.58,0.04,1.42
SON,2026-04-30,Bearish,50.53,-3.39,1.55,1.63,105.58
MTG,2026-05-12,Bearish,25.77,-4.52,2.22,0.02,0.77
SFM,2026-05-07,Bullish,81.695,6.44,2.1,1.71,81.44
UBSI,2026-04-07,Bullish,41.95,2.11,1.16,0.86,73.95
FNB,2026-04-14,Bullish,17.4,1.96,8.97,7.23,80.63
ONB,2026-04-17,Bullish,23.775,3.86,3.16,5.28,167.27
TEX,2026-04-09,Bullish,63.11,4.09,1.27,0.96,75.79
VNO,2026-05-01,Bullish,31.1,8.49,1.76,2.24,127.53
POR,2026-05-01,Bearish,48.24,-6.77,1.2,2.03,168.52
COLB,2026-04-17,Bullish,28.8,1.36,3.04,2.05,67.24
NVST,2026-05-11,Bearish,24.47,-5.84,3.15,5.03,159.52
KRC,2026-05-04,Bullish,34.545,9.59,2.39,1.9,79.67
VLY,2026-04-08,Bullish,13.055,5.9,7.98,9.31,116.61
BKH,2026-04-10,Bullish,73.55,2.93,1.01,0.7,69.66
IRT,2026-05-06,Bullish,16.35,2.22,2.21,2.39,107.98
CNX,2026-04-21,Bearish,35.48,-9.61,2.08,1.59,76.3
NEOG,2026-04-29,Bearish,8.5,-9.94,2.89,2.06,71.16
PNM,2026-04-09,Bullish,59.23,0.82,1.48,2.06,139.1
NYCB,2026-04-02,Bullish,14.05,8.27,5.36,4.41,82.16
CRI,2026-05-11,Bearish,32.865,-8.18,1.29,1.07,82.96
ASB,2026-04-14,Bullish,27.465,4.27,2.43,1.82,75.07
SMG,2026-05-04,Bearish,59.0,-7.18,1.03,1.42,138.04
MSFT,2026-04-29,Bullish,408.435,0.04,32.28,38.29,118.61
MRK,2026-04-29,Bearish,111.58,-3.36,8.94,9.77,109.24
PEP,2026-05-04,Bearish,150.7,-3.41,5.89,5.33,90.53
PFE,2026-05-04,Bearish,25.765,-4.21,34.14,34.58,101.3
NFLX,2026-05-06,Bearish,88.075,-6.09,43.26,41.93,96.94
DIS,2026-05-07,Bullish,104.79,1.84,8.8,14.31,162.68
VZ,2026-05-12,Bullish,47.79,0.84,22.08,0.46,2.08
AMGN,2026-04-07,Bearish,334.03,-5.75,2.68,3.16,118.06
UNP,2026-04-09,Bullish,263.08,7.23,2.85,3.0,105.24
BMY,2026-05-07,Bearish,56.14,-3.6,10.17,10.42,102.42
RTX,2026-04-22,Bearish,176.87,-9.88,4.4,8.51,193.34
HON,2026-04-24,Bearish,217.645,-4.07,3.71,4.61,124.3
BA,2026-04-23,Bullish,232.6,6.3,6.72,8.09,120.44
UPS,2026-05-05,Bearish,97.195,-6.17,6.03,7.13,118.29
PLD,2026-04-08,Bullish,143.27,7.68,3.34,3.96,118.45
GS,2026-04-15,Bullish,928.05,6.88,2.15,2.4,111.87
T,2026-04-17,Bearish,25.215,-7.27,42.71,35.02,82.01
TJX,2026-05-07,Bearish,148.995,-5.19,4.21,4.67,110.92
CI,2026-04-27,Bullish,289.97,5.48,1.4,1.47,105.08
GILD,2026-04-20,Bearish,134.86,-3.43,5.31,3.87,72.87
USB,2026-04-14,Bullish,53.94,0.08,10.26,15.68,152.76
SO,2026-05-11,Bearish,93.03,-1.41,4.9,4.43,90.46
FCX,2026-04-02,Bullish,63.54,8.55,19.11,16.88,88.32
NSC,2026-04-21,Bullish,310.25,4.83,1.42,0.9,63.63
CME,2026-04-20,Bearish,284.595,-4.84,2.22,2.07,93.38
DUK,2026-05-08,Bearish,125.01,-1.98,3.08,2.59,84.0
WM,2026-04-17,Bearish,218.03,-5.12,1.89,2.39,126.18
EMR,2026-05-12,Bearish,135.915,-2.82,2.8,0.04,1.39
KDP,2026-04-30,Bullish,29.18,6.21,12.57,10.52,83.73
AFL,2026-04-15,Bullish,114.71,3.71,2.41,2.03,84.16
D,2026-04-02,Bullish,62.585,1.15,4.09,3.45,84.32
PSA,2026-04-14,Bullish,309.62,8.2,1.22,1.55,127.52
SRE,2026-05-11,Bearish,93.19,-0.7,3.4,2.98,87.77
SPG,2026-04-10,Bullish,205.92,8.1,1.75,1.11,63.22
PCAR,2026-05-07,Bearish,111.7,-6.79,3.0,2.36,78.69
APH,2026-05-11,Bearish,125.43,-9.88,9.24,19.45,210.47
YUM,2026-05-05,Bearish,152.83,-3.49,1.62,1.26,77.76
HPQ,2026-04-30,Bullish,21.04,6.81,16.31,17.94,109.98
KR,2026-04-27,Bearish,64.49,-6.65,4.76,4.46,93.56
TT,2026-04-08,Bullish,465.39,8.73,1.3,1.09,83.69
ACGL,2026-05-04,Bearish,93.92,-2.02,2.15,2.57,119.33
EXC,2026-04-30,Bearish,44.705,-5.61,8.09,19.25,237.92
RSG,2026-04-09,Bearish,202.685,-7.99,1.42,1.85,130.64
EA,2026-05-11,Bearish,200.43,-0.72,1.66,1.7,102.4
STZ,2026-05-08,Bearish,142.92,-7.19,1.73,1.5,86.77
FAST,2026-05-01,Bearish,43.08,-4.87,7.38,5.94,80.48
AWK,2026-04-27,Bearish,127.365,-4.87,1.85,1.36,73.22
DHI,2026-05-12,Bearish,141.99,-4.37,2.32,0.03,1.42
WBD,2026-04-22,Bearish,27.195,-0.82,22.35,18.98,84.91
VICI,2026-05-08,Bullish,28.78,1.07,7.82,5.22,66.72
WAT,2026-05-08,Bullish,346.785,7.27,1.13,1.81,160.56
ED,2026-05-07,Bearish,107.26,-2.31,1.85,3.11,168.12
PCG,2026-04-27,Bearish,16.41,-5.38,22.61,23.77,105.16
HIG,2026-05-05,Bearish,132.765,-2.92,1.48,1.53,102.92
EXR,2026-04-21,Bullish,144.12,3.37,1.12,1.27,113.05
CMS,2026-05-07,Bearish,73.16,-3.76,3.02,3.13,103.63
TTWO,2026-05-04,Bullish,228.01,7.77,1.47,2.05,139.42
NDAQ,2026-04-28,Bullish,89.31,1.97,3.33,5.0,150.14
BALL,2026-05-07,Bearish,57.655,-5.27,2.91,3.66,125.83
PPL,2026-05-11,Bearish,36.385,-3.61,8.75,5.55,63.49
CFG,2026-04-09,Bullish,61.2,1.45,4.53,4.67,103.16
ALGN,2026-05-11,Bearish,164.8,-6.55,1.05,1.06,100.84
DGX,2026-05-04,Bearish,191.85,-1.92,1.09,0.57,52.06
EXPD,2026-05-06,Bullish,153.25,4.07,1.15,1.39,121.2
FE,2026-05-01,Bearish,44.69,-9.56,5.2,11.49,220.84
TTWO,2026-05-04,Bullish,228.21,7.87,1.47,2.05,139.42
HAS,2026-04-08,Bullish,94.54,2.53,1.74,1.5,86.33
BXP,2026-05-07,Bullish,58.76,2.21,1.89,1.86,98.47
MAS,2026-04-23,Bullish,69.455,6.15,3.19,6.18,193.66
TPR,2026-05-08,Bearish,129.89,-9.42,2.12,4.32,203.39
HSY,2026-04-13,Bearish,191.96,-8.7,1.92,2.36,122.74
CHD,2026-05-04,Bearish,92.305,-3.18,2.05,2.83,137.98
UDR,2026-05-07,Bullish,37.05,3.51,3.64,3.58,98.45
INCY,2026-05-08,Bullish,100.745,4.0,1.41,0.88,62.07
DOV,2026-04-09,Bullish,215.43,1.9,1.04,0.95,91.23
WY,2026-05-04,Bearish,23.46,-4.26,4.75,6.48,136.47
FOX,2026-04-22,Bullish,59.58,6.83,1.59,0.8,50.73
FOXA,2026-04-21,Bullish,66.065,7.1,3.43,2.48,72.35
NWS,2026-04-14,Bullish,30.36,8.25,1.97,0.88,44.64
