Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
VST,2025-10-31,Bearish,179.14,-9.22,4.59,4.23,92.14
ELS,2025-11-10,Bullish,61.36,-0.0,2.33,1.37,58.67
OVV,2025-10-10,Bearish,39.15,-3.25,2.99,3.49,116.5
ALLY,2025-11-06,Bearish,38.4,-3.78,3.71,4.45,119.92
CLF,2025-11-12,Bearish,11.26,-4.82,32.11,34.95,108.85
LSCC,2025-11-17,Bearish,65.3,-2.53,2.14,1.74,81.66
UNM,2025-11-04,Bullish,76.5,1.3,1.36,3.88,286.08
WBS,2025-10-16,Bearish,56.31,-4.42,1.47,4.15,283.0
FHN,2025-10-17,Bearish,21.32,-3.68,16.77,25.19,150.18
ARMK,2025-10-29,Bearish,36.73,-6.46,2.24,2.28,101.8
RGLD,2025-11-19,Bullish,188.42999,2.15,1.05,0.68,64.9
OHI,2025-11-03,Bullish,44.72,9.67,1.72,2.38,138.69
NNN,2025-10-24,Bearish,40.62,-4.05,1.0,1.38,137.88
BRX,2025-11-03,Bearish,25.89,-4.36,2.48,2.38,95.94
FLR,2025-11-18,Bearish,41.62,-7.8,3.68,2.48,67.39
MAT,2025-10-23,Bullish,18.57,3.13,4.49,6.5,144.62
FNF,2025-10-10,Bearish,57.31,-1.98,1.17,0.94,80.37
DAR,2025-10-29,Bullish,34.09,5.26,2.51,1.73,68.97
FNF,2025-10-10,Bearish,57.31,-1.98,1.17,0.94,80.37
OGE,2025-11-06,Bearish,44.080002,-2.4,1.08,0.93,85.85
EXEL,2025-11-10,Bullish,42.14,7.19,3.25,2.63,80.9
AR,2025-11-13,Bullish,35.080002,6.13,4.85,4.28,88.41
PLNT,2025-11-17,Bullish,104.089996,4.1,1.75,1.98,113.6
G,2025-11-14,Bullish,43.92,5.33,2.3,1.44,62.66
ADC,2025-10-20,Bullish,73.25,0.99,1.02,1.13,111.05
H,2025-11-07,Bullish,150.039993,4.23,1.13,1.77,157.02
PR,2025-11-18,Bullish,14.02,7.31,11.58,11.13,96.15
MTG,2025-11-05,Bullish,27.82,1.44,1.84,1.94,105.1
ST,2025-11-17,Bearish,28.83,-7.24,1.4,1.26,90.25
UGI,2025-11-13,Bullish,34.84,3.28,1.6,2.77,172.96
HALO,2025-11-13,Bullish,70.25,3.08,2.33,3.51,150.42
FNB,2025-11-18,Bearish,15.7,-0.46,7.82,5.42,69.36
ONB,2025-10-10,Bearish,20.31,-7.53,5.21,6.49,124.53
GPS,2025-10-27,Bullish,23.48,7.04,8.02,7.02,87.51
AM,2025-10-27,Bearish,17.91,-2.39,1.87,2.45,130.92
JHG,2025-11-18,Bearish,42.6,-1.8,1.73,0.99,57.49
YETI,2025-11-07,Bullish,36.37,5.59,1.83,4.05,221.1
COLB,2025-10-28,Bullish,26.37,2.82,5.6,9.0,160.93
NVST,2025-10-13,Bearish,18.95,-6.92,2.11,1.72,81.62
WU,2025-10-28,Bullish,8.45,0.81,13.46,27.85,206.85
LEG,2025-11-04,Bearish,8.86,-3.86,1.67,1.7,101.67
