Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
OC,2026-01-20,Bullish,120.57,2.01,1.15,1.32,114.67
WSM,2026-01-06,Bullish,205.72,9.99,1.24,1.42,114.63
WPC,2026-01-15,Bullish,67.9,2.63,1.27,1.48,116.65
NBIX,2026-01-06,Bearish,134.66,-6.87,1.04,1.12,107.6
BURL,2025-12-23,Bullish,288.66,6.85,1.26,0.56,44.53
ELS,2026-01-20,Bullish,61.92,0.74,1.46,1.8,123.41
GLPI,2026-01-12,Bullish,44.78,0.65,2.72,2.23,81.89
FND,2026-01-13,Bullish,69.32,4.89,2.59,2.07,79.88
OVV,2026-01-21,Bullish,42.76,8.8,3.37,4.5,133.34
FBIN,2026-01-07,Bullish,54.88,7.45,1.41,2.5,176.58
CG,2025-12-19,Bullish,60.54,6.39,2.55,3.14,123.21
TREX,2026-01-22,Bullish,41.97,5.08,2.13,2.19,102.91
TTEK,2026-01-08,Bullish,37.099998,8.19,1.83,2.59,141.28
MTN,2025-12-26,Bearish,132.97,-9.76,1.03,1.15,112.22
ARMK,2026-01-14,Bullish,38.5,1.19,2.0,3.24,162.43
NNN,2026-01-16,Bullish,41.37,1.27,1.45,1.4,96.21
KBR,2026-01-21,Bullish,43.16,0.02,1.36,0.89,65.13
ORI,2026-01-22,Bearish,39.049999,-9.83,1.71,7.0,410.08
FLR,2026-01-22,Bullish,46.78,7.5,2.74,1.89,68.76
STAG,2025-12-29,Bearish,36.63,-3.0,1.29,0.78,60.24
EQH,2026-01-13,Bearish,46.11,-3.71,2.14,1.72,80.43
FNF,2025-12-24,Bearish,54.32,-2.27,1.35,0.54,40.04
FNF,2025-12-24,Bearish,54.32,-2.27,1.35,0.54,40.04
OLN,2026-01-09,Bullish,22.74,6.2,2.53,6.86,270.81
CGNX,2026-01-23,Bullish,39.049999,0.1,1.46,1.48,101.01
MTDR,2026-01-27,Bullish,43.96,3.0,1.7,1.4,82.66
PBF,2026-01-23,Bullish,32.9,6.36,3.77,2.8,74.21
VVV,2026-01-28,Bullish,32.84,3.24,1.93,2.02,104.9
MTG,2026-01-15,Bearish,26.43,-6.59,2.12,2.42,114.29
OZK,2026-01-28,Bearish,46.8,-0.83,1.62,1.17,72.19
LPX,2026-01-13,Bullish,88.43,4.29,1.05,1.66,158.21
AM,2026-01-22,Bullish,18.64,3.9,2.38,2.57,108.08
EQH,2026-01-13,Bearish,46.11,-3.71,2.14,1.72,80.43
GME,2026-01-28,Bullish,23.64,6.79,8.54,8.48,99.24
CUZ,2026-01-28,Bearish,24.82,-4.46,1.55,1.94,125.64
NSP,2026-01-12,Bullish,40.74,0.63,1.39,2.21,158.89
ADNT,2026-01-16,Bullish,21.59,4.98,1.3,1.77,136.56
NSA,2026-01-14,Bullish,31.52,5.85,1.45,1.94,133.72
CDP,2026-01-14,Bullish,29.55,2.01,1.09,0.71,64.89
MPW,2026-01-28,Bearish,5.0,-3.08,6.45,6.54,101.37
HTZ,2026-01-27,Bearish,5.19,-5.03,5.34,4.75,89.02
CL,2026-01-13,Bullish,85.0,7.01,6.04,8.41,139.23
APD,2026-01-14,Bullish,255.89,-0.02,1.57,1.42,90.55
ITW,2026-01-08,Bullish,258.25,3.02,1.29,1.53,118.56
NSC,2026-01-28,Bearish,284.47,-1.33,1.05,0.77,73.2
SHW,2026-01-13,Bullish,349.60001,3.92,1.66,1.86,112.05
CME,2026-01-20,Bullish,286.049988,5.0,1.85,2.49,134.26
AEP,2026-01-16,Bullish,119.12,2.04,3.34,4.04,121.04
PSX,2026-01-08,Bullish,142.080002,5.5,2.68,2.95,109.77
KDP,2026-01-06,Bearish,26.71,-4.67,13.51,9.69,71.74
TRV,2026-01-15,Bearish,282.040009,-0.29,1.43,1.78,124.48
ORLY,2026-01-28,Bullish,101.37,5.25,5.83,5.55,95.16
ALL,2026-01-15,Bearish,197.33,-3.89,1.84,1.71,92.72
AFL,2026-01-21,Bearish,108.92,-0.77,1.97,2.49,126.31
D,2026-01-27,Bullish,60.71,1.61,5.93,3.88,65.4
AIG,2026-01-13,Bearish,73.39,-8.5,5.48,8.39,153.04
OXY,2026-01-15,Bullish,44.83,6.78,11.32,14.14,124.85
CMG,2026-01-05,Bullish,39.16,7.39,18.06,16.3,90.28
WELL,2026-01-26,Bearish,183.94,-1.66,2.91,3.66,125.99
SRE,2026-01-21,Bearish,86.78,-2.71,3.02,11.18,370.88
VLO,2026-01-05,Bullish,184.020004,9.33,3.08,9.06,294.28
A,2026-01-23,Bearish,133.87,-5.39,1.88,1.81,96.4
ECL,2026-01-09,Bullish,281.45999,5.87,1.23,0.75,60.92
FAST,2026-01-21,Bullish,43.62,3.39,8.36,12.91,154.47
RCL,2026-01-26,Bullish,291.60001,2.26,2.0,2.28,114.36
MKC,2026-01-22,Bearish,61.86,-7.45,3.84,17.06,444.04
PPL,2026-01-22,Bullish,36.7,3.23,5.31,6.21,116.92
FE,2026-01-16,Bullish,47.41,4.61,4.23,8.69,205.5
DRI,2025-12-26,Bullish,196.5,6.61,1.75,0.84,48.01
TTWO,2026-01-21,Bearish,243.17999,-1.7,1.09,1.27,116.13
LKQ,2026-01-07,Bullish,32.57,7.1,6.27,2.23,35.53
IP,2026-01-15,Bullish,41.49,1.36,4.22,5.13,121.52
RJF,2025-12-22,Bullish,168.31,4.13,1.42,1.36,95.84
GEN,2026-01-02,Bearish,24.79,-9.01,4.89,3.81,77.86
AEE,2026-01-21,Bullish,103.58,2.13,1.37,1.42,103.78
AOS,2026-01-08,Bullish,69.49,2.36,1.12,1.86,166.47
HRL,2026-01-20,Bullish,24.6,3.67,4.55,4.14,90.99
MAS,2026-01-12,Bullish,66.48,1.82,2.26,1.98,87.47
NI,2026-01-16,Bullish,44.33,4.75,3.14,4.46,141.87
CHD,2026-01-15,Bullish,91.48,6.42,2.15,2.13,99.14
WHR,2026-01-09,Bullish,80.87,6.23,1.22,1.35,111.02
FFIV,2026-01-28,Bullish,292.29999,9.7,1.17,2.87,244.82
PNW,2026-01-14,Bullish,93.68,5.16,1.18,1.88,159.82
REG,2026-01-21,Bullish,70.45,0.87,1.13,1.61,142.61
UDR,2025-12-30,Bullish,36.43,1.29,2.7,2.28,84.42
LNT,2026-01-22,Bullish,66.26,0.09,1.81,1.87,103.37
