Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
OC,2026-01-20,Bullish,121.21,2.55,1.15,1.32,114.67
WPC,2026-01-15,Bullish,69.18,4.57,1.27,1.48,116.65
NBIX,2026-01-06,Bearish,133.89,-7.4,1.04,1.12,107.6
BURL,2025-12-23,Bullish,289.89999,7.3,1.26,0.56,44.53
ELS,2026-01-20,Bullish,62.9,2.34,1.46,1.8,123.41
GLPI,2026-01-12,Bullish,45.6,2.49,2.72,2.23,81.89
FND,2026-01-13,Bullish,71.84,8.7,2.59,2.07,79.88
OVV,2026-01-21,Bullish,42.77,8.82,3.37,4.5,133.34
FBIN,2026-01-06,Bullish,55.4,8.6,1.39,1.83,131.92
CG,2025-12-19,Bullish,60.32,6.0,2.55,3.14,123.21
TREX,2026-01-22,Bullish,41.91,4.93,2.13,2.19,102.91
TTEK,2026-01-08,Bullish,37.33,8.86,1.83,2.59,141.28
BJ,2026-01-22,Bullish,95.46,2.68,1.59,1.61,100.69
WTRG,2026-01-16,Bullish,39.27,1.05,1.67,3.32,197.95
MTN,2025-12-26,Bearish,133.5,-9.4,1.03,1.15,112.22
ARMK,2026-01-14,Bullish,38.76,1.87,2.0,3.24,162.43
NNN,2026-01-16,Bullish,42.17,3.23,1.45,1.4,96.21
KBR,2026-01-21,Bullish,43.15,-0.0,1.36,0.89,65.13
CNM,2025-12-18,Bullish,55.099998,6.14,3.07,2.62,85.3
FLR,2026-01-22,Bullish,45.99,5.68,2.74,1.89,68.76
STAG,2025-12-29,Bearish,37.13,-1.67,1.29,0.78,60.24
EQH,2026-01-13,Bearish,45.93,-4.08,2.14,1.72,80.43
FNF,2025-12-24,Bearish,54.53,-1.89,1.35,0.54,40.04
FNF,2025-12-24,Bearish,54.53,-1.89,1.35,0.54,40.04
OLN,2026-01-09,Bullish,22.87,6.8,2.53,6.86,270.81
CGNX,2026-01-23,Bullish,39.46,1.16,1.46,1.48,101.01
MTDR,2026-01-27,Bullish,43.34,1.55,1.7,1.4,82.66
PBF,2026-01-23,Bullish,33.040001,6.81,3.77,2.8,74.21
MTG,2026-01-15,Bearish,26.49,-6.38,2.12,2.42,114.29
HALO,2026-01-05,Bullish,70.22,3.93,2.05,2.9,141.26
KBH,2025-12-23,Bearish,57.56,-6.83,1.46,1.36,93.11
RYN,2026-01-16,Bullish,23.08,1.6,1.76,1.7,97.01
LPX,2026-01-13,Bullish,88.010002,3.8,1.05,1.66,158.21
AM,2026-01-22,Bullish,18.76,4.57,2.38,2.57,108.08
EQH,2026-01-13,Bearish,45.93,-4.08,2.14,1.72,80.43
CNXC,2026-01-15,Bullish,41.61,0.87,1.12,1.26,113.1
NSP,2026-01-12,Bullish,44.35,9.55,1.39,2.21,158.89
PK,2026-01-09,Bullish,10.86,0.44,3.35,4.39,131.09
ADNT,2026-01-16,Bullish,22.23,8.09,1.3,1.77,136.56
