Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
VST,2025-10-31,Bearish,178.27,-9.66,4.59,4.23,92.14
XPO,2025-10-30,Bullish,140.5,8.51,1.4,2.88,205.81
ELS,2025-11-10,Bullish,62.13,1.25,2.33,1.37,58.67
OVV,2025-10-10,Bearish,38.23,-5.52,2.99,3.49,116.5
CUBE,2025-10-31,Bearish,36.88,-9.39,1.78,4.49,252.01
CLF,2025-11-12,Bearish,11.03,-6.77,32.11,34.9,108.7
KNX,2025-10-16,Bullish,44.81,4.86,4.23,5.97,141.11
CCK,2025-11-10,Bullish,98.65,1.97,1.65,1.65,100.07
UNM,2025-11-04,Bullish,77.34,2.41,1.36,3.88,286.08
DBX,2025-11-07,Bullish,30.84,5.25,3.32,9.07,273.15
WBS,2025-10-16,Bearish,57.57,-2.28,1.47,4.15,283.0
FHN,2025-10-17,Bearish,21.8,-1.51,16.77,25.19,150.18
ARMK,2025-10-29,Bearish,38.49,-1.98,2.24,2.28,101.8
OHI,2025-11-03,Bullish,43.67,7.09,1.72,2.38,138.69
NNN,2025-10-24,Bearish,40.87,-3.46,1.0,1.38,137.88
BRX,2025-11-03,Bearish,26.59,-1.78,2.48,2.38,95.94
FLR,2025-10-15,Bullish,45.73,3.17,4.05,8.11,200.27
STAG,2025-10-07,Bullish,39.09,9.52,1.74,1.18,67.51
JEF,2025-10-10,Bearish,59.41,-3.35,2.95,5.13,173.85
MAT,2025-10-23,Bullish,19.6,8.85,4.49,6.5,144.62
FNF,2025-10-10,Bearish,58.5,0.06,1.17,0.94,80.37
DAR,2025-10-29,Bullish,34.54,6.65,2.51,1.73,68.97
FNF,2025-10-10,Bearish,58.5,0.06,1.17,0.94,80.37
ADC,2025-10-20,Bullish,73.34,1.12,1.02,1.13,111.05
H,2025-11-07,Bullish,156.85001,8.96,1.13,1.77,157.02
TMHC,2025-10-10,Bearish,60.56,-7.83,1.08,0.89,82.37
VNT,2025-11-03,Bearish,37.18,-9.51,1.22,1.94,159.0
