Symbol,Crossover Date,Crossover Type,Current Price,Percentage Distance (%),Avg_Volume_20,Volume_On_Crossover,Volume_Pct_of_Avg
DECK,2025-10-01,Bearish,99.82,-9.76,2.71,3.53,130.28
ELS,2025-10-08,Bullish,62.38,2.22,1.85,2.49,134.45
GLPI,2025-09-24,Bearish,44.83,-4.92,2.26,3.5,154.86
USFD,2025-09-22,Bearish,76.12,-2.87,1.87,1.88,100.68
CG,2025-10-16,Bearish,57.14,-6.96,3.42,2.07,60.38
ALLY,2025-10-13,Bearish,39.82,-0.16,4.07,2.85,70.08
TTEK,2025-09-22,Bearish,32.69,-9.53,2.28,2.82,123.62
WTRG,2025-09-30,Bullish,41.25,7.75,1.98,1.75,88.47
UNM,2025-09-25,Bullish,75.46,1.23,1.72,0.94,54.64
WBS,2025-10-16,Bearish,54.27,-7.88,1.47,4.15,283.0
FHN,2025-10-17,Bearish,20.28,-8.37,16.77,25.19,150.18
ACHC,2025-09-25,Bullish,24.17,7.57,3.75,3.39,90.37
NNN,2025-10-17,Bullish,42.76,0.96,1.06,0.91,85.92
NYT,2025-10-07,Bearish,56.19,-1.65,1.52,1.19,78.46
RRC,2025-09-30,Bullish,35.97,0.37,3.3,2.98,90.14
AXTA,2025-09-24,Bearish,28.46,-6.59,2.59,4.33,167.14
FLR,2025-10-15,Bullish,46.65,5.25,4.05,8.11,200.27
STAG,2025-10-07,Bullish,38.18,6.97,1.74,1.18,67.51
FNF,2025-10-10,Bearish,55.24,-5.52,1.17,0.94,80.37
BRKR,2025-10-16,Bullish,36.98,6.16,3.82,4.24,110.94
FNF,2025-10-10,Bearish,55.24,-5.52,1.17,0.94,80.37
OGE,2025-09-29,Bullish,46.5,4.01,1.13,1.63,144.49
EXEL,2025-10-09,Bearish,39.25,-0.8,2.44,1.68,68.96
TMHC,2025-10-10,Bearish,61.8,-5.94,1.08,0.89,82.37
STWD,2025-10-01,Bearish,18.55,-7.47,2.94,3.77,128.13
VVV,2025-10-01,Bearish,34.85,-8.19,1.8,1.99,110.54
FLS,2025-10-09,Bearish,50.53,-5.89,2.14,1.96,91.62
MTG,2025-10-17,Bearish,26.92,-1.94,1.8,1.45,80.56
ST,2025-10-15,Bullish,31.25,0.91,1.46,1.26,86.16
